Identifier,Approximate Zip Code,Reading Timestamp,Reading Day,Reading Time String,Concentration
Sensor 72523,94024,12/12/21 01:00:57,Sunday,Night,4.84
Sensor 72523,94024,12/12/21 06:59:01,Sunday,Morning,3.75
Sensor 72523,94024,12/12/21 12:59:06,Sunday,Midday,2.25
Sensor 72523,94024,12/12/21 18:59:09,Sunday,Evening,1.48
Sensor 72523,94024,12/13/21 00:59:13,Monday,Night,1.62
Sensor 72523,94024,12/13/21 06:59:17,Monday,Morning,0.34
Sensor 72523,94024,12/13/21 12:59:21,Monday,Midday,1.6
Sensor 72523,94024,12/13/21 18:59:25,Monday,Evening,3.3
Sensor 72523,94024,12/14/21 00:59:29,Tuesday,Night,1.5
Sensor 72523,94024,12/14/21 06:59:32,Tuesday,Morning,0.82
Sensor 72523,94024,12/14/21 12:59:36,Tuesday,Midday,0.66
Sensor 72523,94024,12/14/21 18:59:40,Tuesday,Evening,0.74
Sensor 72523,94024,12/15/21 00:59:44,Wednesday,Night,3.14
Sensor 72523,94024,12/15/21 06:59:48,Wednesday,Morning,2.95
Sensor 72523,94024,12/15/21 12:59:52,Wednesday,Midday,1.19
Sensor 72523,94024,12/15/21 18:59:56,Wednesday,Evening,0.39
Sensor 72523,94024,12/16/21 01:00:00,Thursday,Night,0.54
Sensor 72523,94024,12/16/21 07:00:04,Thursday,Morning,3.39
Sensor 72523,94024,12/16/21 13:00:08,Thursday,Midday,1.77
Sensor 72523,94024,12/16/21 19:00:12,Thursday,Evening,5.44
Sensor 72523,94024,12/17/21 01:00:16,Friday,Night,6.18
Sensor 72523,94024,12/17/21 07:00:20,Friday,Morning,4.29
Sensor 72523,94024,12/17/21 13:00:24,Friday,Midday,1.51
Sensor 72523,94024,12/17/21 19:00:28,Friday,Evening,8.75
Sensor 72523,94024,12/18/21 01:00:23,Saturday,Night,2.33
Sensor 72523,94024,12/18/21 07:00:26,Saturday,Morning,5.35
Sensor 72523,94024,12/18/21 13:00:30,Saturday,Midday,21.28
Sensor 69565,94087,12/11/21 18:59:18,Saturday,Evening,6.38
Sensor 69565,94087,12/12/21 00:59:21,Sunday,Night,4.05
Sensor 69565,94087,12/12/21 06:59:25,Sunday,Morning,3.18
Sensor 69565,94087,12/12/21 12:59:28,Sunday,Midday,2.16
Sensor 69565,94087,12/12/21 18:59:32,Sunday,Evening,0.79
Sensor 69565,94087,12/13/21 00:59:36,Monday,Night,2.05
Sensor 69565,94087,12/13/21 06:59:39,Monday,Morning,0.0
Sensor 69565,94087,12/13/21 12:59:43,Monday,Midday,0.03
Sensor 69565,94087,12/13/21 18:59:47,Monday,Evening,4.9
Sensor 69565,94087,12/14/21 00:59:51,Tuesday,Night,2.67
Sensor 69565,94087,12/14/21 06:59:54,Tuesday,Morning,0.35
Sensor 69565,94087,12/14/21 12:59:58,Tuesday,Midday,0.22
Sensor 69565,94087,12/14/21 19:00:01,Tuesday,Evening,0.31
Sensor 69565,94087,12/15/21 01:00:07,Wednesday,Night,1.19
Sensor 69565,94087,12/15/21 07:00:12,Wednesday,Morning,1.91
Sensor 69565,94087,12/15/21 13:00:13,Wednesday,Midday,0.78
Sensor 69565,94087,12/15/21 19:00:16,Wednesday,Evening,0.0
Sensor 69565,94087,12/16/21 01:00:20,Thursday,Night,0.0
Sensor 69565,94087,12/16/21 07:00:23,Thursday,Morning,5.84
Sensor 69565,94087,12/16/21 13:00:27,Thursday,Midday,0.32
Sensor 69565,94087,12/16/21 19:00:31,Thursday,Evening,6.2
Sensor 69565,94087,12/17/21 01:00:34,Friday,Night,4.75
Sensor 69565,94087,12/17/21 07:00:38,Friday,Morning,3.78
Sensor 69565,94087,12/17/21 13:00:41,Friday,Midday,2.25
Sensor 69565,94087,12/17/21 19:00:45,Friday,Evening,6.27
Sensor 69565,94087,12/18/21 01:00:49,Saturday,Night,1.31
Sensor 69565,94087,12/18/21 07:00:52,Saturday,Morning,1.74
Sensor 69565,94087,12/18/21 13:00:56,Saturday,Midday,20.08
Sensor 43615,94087,12/11/21 18:59:30,Saturday,Evening,4.79
Sensor 43615,94087,12/12/21 00:59:34,Sunday,Night,3.75
Sensor 43615,94087,12/12/21 06:59:37,Sunday,Morning,2.47
Sensor 43615,94087,12/12/21 12:59:41,Sunday,Midday,2.04
Sensor 43615,94087,12/12/21 18:59:44,Sunday,Evening,1.34
Sensor 43615,94087,12/13/21 00:59:48,Monday,Night,0.89
Sensor 43615,94087,12/13/21 06:59:51,Monday,Morning,0.0
Sensor 43615,94087,12/13/21 12:59:55,Monday,Midday,0.0
Sensor 43615,94087,12/13/21 18:59:58,Monday,Evening,3.84
Sensor 43615,94087,12/14/21 01:00:02,Tuesday,Night,2.17
Sensor 43615,94087,12/14/21 07:00:07,Tuesday,Morning,0.0
Sensor 43615,94087,12/14/21 13:00:09,Tuesday,Midday,0.0
Sensor 43615,94087,12/14/21 19:00:12,Tuesday,Evening,0.0
Sensor 43615,94087,12/15/21 01:00:16,Wednesday,Night,0.25
Sensor 43615,94087,12/15/21 07:00:19,Wednesday,Morning,0.22
Sensor 43615,94087,12/15/21 13:00:22,Wednesday,Midday,0.0
Sensor 43615,94087,12/15/21 19:00:26,Wednesday,Evening,0.0
Sensor 43615,94087,12/16/21 01:00:32,Thursday,Night,0.0
Sensor 43615,94087,12/16/21 07:00:36,Thursday,Morning,2.78
Sensor 43615,94087,12/16/21 13:00:39,Thursday,Midday,0.1
Sensor 43615,94087,12/16/21 19:00:43,Thursday,Evening,3.19
Sensor 43615,94087,12/17/21 01:00:46,Friday,Night,5.57
Sensor 43615,94087,12/17/21 07:00:50,Friday,Morning,4.97
Sensor 43615,94087,12/17/21 13:00:53,Friday,Midday,1.36
Sensor 43615,94087,12/17/21 19:00:59,Friday,Evening,5.9
Sensor 43615,94087,12/18/21 00:59:00,Saturday,Night,1.25
Sensor 43615,94087,12/18/21 06:59:04,Saturday,Morning,2.86
Sensor 43615,94087,12/18/21 12:59:11,Saturday,Midday,20.2
Sensor 18471,94040,12/11/21 18:59:19,Saturday,Evening,17.21
Sensor 18471,94040,12/12/21 00:59:23,Sunday,Night,4.09
Sensor 18471,94040,12/12/21 06:59:27,Sunday,Morning,2.26
Sensor 18471,94040,12/12/21 12:59:30,Sunday,Midday,0.73
Sensor 18471,94040,12/12/21 18:59:34,Sunday,Evening,0.02
Sensor 18471,94040,12/13/21 00:59:38,Monday,Night,0.71
Sensor 18471,94040,12/13/21 06:59:42,Monday,Morning,0.0
Sensor 18471,94040,12/13/21 12:59:46,Monday,Midday,0.05
Sensor 18471,94040,12/13/21 18:59:50,Monday,Evening,3.41
Sensor 18471,94040,12/14/21 00:59:54,Tuesday,Night,0.31
Sensor 18471,94040,12/14/21 06:59:58,Tuesday,Morning,0.09
Sensor 18471,94040,12/14/21 13:00:02,Tuesday,Midday,0.15
Sensor 18471,94040,12/14/21 19:00:06,Tuesday,Evening,0.96
Sensor 18471,94040,12/15/21 01:00:10,Wednesday,Night,1.7
Sensor 18471,94040,12/15/21 07:00:13,Wednesday,Morning,0.55
Sensor 18471,94040,12/15/21 13:00:18,Wednesday,Midday,0.36
Sensor 18471,94040,12/15/21 19:00:21,Wednesday,Evening,0.0
Sensor 18471,94040,12/16/21 01:00:26,Thursday,Night,0.0
Sensor 18471,94040,12/16/21 07:00:29,Thursday,Morning,2.67
Sensor 18471,94040,12/16/21 13:00:33,Thursday,Midday,2.0
Sensor 18471,94040,12/16/21 19:00:37,Thursday,Evening,5.1
Sensor 18471,94040,12/17/21 01:00:41,Friday,Night,5.54
Sensor 18471,94040,12/17/21 07:00:45,Friday,Morning,4.12
Sensor 18471,94040,12/17/21 13:00:49,Friday,Midday,1.59
Sensor 18471,94040,12/17/21 19:00:53,Friday,Evening,20.64
Sensor 18471,94040,12/18/21 01:00:57,Saturday,Night,11.78
Sensor 18471,94040,12/18/21 06:59:01,Saturday,Morning,3.88
Sensor 18471,94040,12/18/21 12:59:05,Saturday,Midday,20.92
Sensor 83333,94028,12/11/21 18:59:29,Saturday,Evening,4.02
Sensor 83333,94028,12/12/21 01:00:30,Sunday,Night,0.62
Sensor 83333,94028,12/12/21 07:00:32,Sunday,Morning,1.71
Sensor 83333,94028,12/12/21 13:01:04,Sunday,Midday,0.28
Sensor 83333,94028,12/12/21 19:00:23,Sunday,Evening,0.0
Sensor 83333,94028,12/13/21 00:59:10,Monday,Night,0.0
Sensor 83333,94028,12/13/21 06:59:13,Monday,Morning,0.0
Sensor 83333,94028,12/13/21 12:59:16,Monday,Midday,0.69
Sensor 83333,94028,12/13/21 18:59:43,Monday,Evening,0.27
Sensor 83333,94028,12/14/21 00:59:46,Tuesday,Night,0.0
Sensor 83333,94028,12/14/21 06:59:48,Tuesday,Morning,0.0
Sensor 83333,94028,12/14/21 12:59:51,Tuesday,Midday,0.03
Sensor 83333,94028,12/14/21 18:59:53,Tuesday,Evening,1.52
Sensor 83333,94028,12/15/21 00:59:56,Wednesday,Night,0.0
Sensor 83333,94028,12/15/21 06:59:59,Wednesday,Morning,0.05
Sensor 83333,94028,12/15/21 13:00:02,Wednesday,Midday,0.11
Sensor 83333,94028,12/15/21 19:00:56,Wednesday,Evening,0.0
Sensor 83333,94028,12/16/21 18:59:15,Thursday,Evening,3.0
Sensor 83333,94028,12/17/21 00:59:17,Friday,Night,7.91
Sensor 83333,94028,12/17/21 06:59:21,Friday,Morning,3.3
Sensor 83333,94028,12/17/21 12:59:23,Friday,Midday,0.76
Sensor 83333,94028,12/17/21 18:59:38,Friday,Evening,6.22
Sensor 83333,94028,12/18/21 00:59:26,Saturday,Night,1.47
Sensor 83333,94028,12/18/21 06:59:29,Saturday,Morning,10.53
Sensor 83333,94028,12/18/21 12:59:31,Saturday,Midday,16.32
Sensor 66199,94022,12/11/21 18:59:21,Saturday,Evening,1.98
Sensor 66199,94022,12/12/21 00:59:25,Sunday,Night,3.16
Sensor 66199,94022,12/12/21 06:59:29,Sunday,Morning,2.46
Sensor 66199,94022,12/12/21 12:59:32,Sunday,Midday,0.68
Sensor 66199,94022,12/12/21 18:59:36,Sunday,Evening,0.91
Sensor 66199,94022,12/13/21 00:59:39,Monday,Night,0.18
Sensor 66199,94022,12/13/21 06:59:43,Monday,Morning,0.0
Sensor 66199,94022,12/13/21 12:59:47,Monday,Midday,0.88
Sensor 66199,94022,12/13/21 18:59:50,Monday,Evening,0.0
Sensor 66199,94022,12/14/21 00:59:54,Tuesday,Night,1.0
Sensor 66199,94022,12/14/21 06:59:58,Tuesday,Morning,0.12
Sensor 66199,94022,12/14/21 13:00:01,Tuesday,Midday,0.0
Sensor 66199,94022,12/14/21 19:00:05,Tuesday,Evening,0.21
Sensor 66199,94022,12/15/21 01:00:09,Wednesday,Night,0.0
Sensor 66199,94022,12/15/21 07:00:14,Wednesday,Morning,0.47
Sensor 66199,94022,12/15/21 13:00:16,Wednesday,Midday,0.09
Sensor 66199,94022,12/15/21 19:00:19,Wednesday,Evening,0.0
Sensor 66199,94022,12/16/21 01:00:23,Thursday,Night,0.0
Sensor 66199,94022,12/16/21 07:00:26,Thursday,Morning,2.78
Sensor 66199,94022,12/16/21 13:00:30,Thursday,Midday,1.07
Sensor 66199,94022,12/16/21 19:00:33,Thursday,Evening,4.16
Sensor 66199,94022,12/17/21 01:00:37,Friday,Night,3.79
Sensor 66199,94022,12/17/21 07:00:41,Friday,Morning,3.29
Sensor 66199,94022,12/17/21 13:00:44,Friday,Midday,1.12
Sensor 66199,94022,12/17/21 19:00:48,Friday,Evening,4.96
Sensor 66199,94022,12/18/21 01:00:51,Saturday,Night,3.07
Sensor 66199,94022,12/18/21 07:00:55,Saturday,Morning,4.46
Sensor 66199,94022,12/18/21 13:00:58,Saturday,Midday,21.8
Sensor 5868,94028,12/11/21 18:59:14,Saturday,Evening,0.52
Sensor 5868,94028,12/12/21 00:59:18,Sunday,Night,0.48
Sensor 5868,94028,12/12/21 06:59:21,Sunday,Morning,0.52
Sensor 5868,94028,12/12/21 12:59:24,Sunday,Midday,0.0
Sensor 5868,94028,12/12/21 18:59:26,Sunday,Evening,0.0
Sensor 5868,94028,12/13/21 00:59:31,Monday,Night,0.0
Sensor 5868,94028,12/13/21 06:59:34,Monday,Morning,0.0
Sensor 5868,94028,12/13/21 12:59:37,Monday,Midday,0.0
Sensor 5868,94028,12/13/21 18:59:39,Monday,Evening,0.0
Sensor 5868,94028,12/14/21 00:59:44,Tuesday,Night,0.88
Sensor 5868,94028,12/14/21 06:59:47,Tuesday,Morning,0.0
Sensor 5868,94028,12/14/21 13:00:19,Tuesday,Midday,0.0
Sensor 5868,94028,12/14/21 19:00:22,Tuesday,Evening,0.0
Sensor 5868,94028,12/15/21 01:00:26,Wednesday,Night,0.0
Sensor 5868,94028,12/15/21 07:00:29,Wednesday,Morning,0.0
Sensor 5868,94028,12/15/21 13:00:32,Wednesday,Midday,0.0
Sensor 5868,94028,12/15/21 19:00:49,Wednesday,Evening,0.0
Sensor 5868,94028,12/16/21 01:00:51,Thursday,Night,0.0
Sensor 5868,94028,12/16/21 07:00:53,Thursday,Morning,0.0
Sensor 5868,94028,12/16/21 12:59:03,Thursday,Midday,0.79
Sensor 5868,94028,12/16/21 18:59:06,Thursday,Evening,0.97
Sensor 5868,94028,12/17/21 00:59:08,Friday,Night,5.07
Sensor 5868,94028,12/17/21 06:59:25,Friday,Morning,1.35
Sensor 5868,94028,12/17/21 12:59:28,Friday,Midday,0.78
Sensor 5868,94028,12/17/21 18:59:31,Friday,Evening,2.03
Sensor 5868,94028,12/18/21 00:59:35,Saturday,Night,0.76
Sensor 5868,94028,12/18/21 06:59:38,Saturday,Morning,9.22
Sensor 5868,94028,12/18/21 12:59:41,Saturday,Midday,14.89
Sensor 77575,94028,12/11/21 19:00:50,Saturday,Evening,2.09
Sensor 77575,94028,12/12/21 01:00:53,Sunday,Night,3.29
Sensor 77575,94028,12/12/21 07:00:57,Sunday,Morning,1.95
Sensor 77575,94028,12/12/21 12:59:01,Sunday,Midday,0.76
Sensor 77575,94028,12/12/21 18:59:05,Sunday,Evening,0.42
Sensor 77575,94028,12/13/21 00:59:08,Monday,Night,0.0
Sensor 77575,94028,12/13/21 06:59:12,Monday,Morning,0.0
Sensor 77575,94028,12/13/21 12:59:15,Monday,Midday,0.86
Sensor 77575,94028,12/13/21 18:59:19,Monday,Evening,0.07
Sensor 77575,94028,12/14/21 00:59:23,Tuesday,Night,0.05
Sensor 77575,94028,12/14/21 06:59:26,Tuesday,Morning,0.07
Sensor 77575,94028,12/14/21 12:59:30,Tuesday,Midday,0.0
Sensor 77575,94028,12/14/21 18:59:34,Tuesday,Evening,1.19
Sensor 77575,94028,12/15/21 00:59:37,Wednesday,Night,0.0
Sensor 77575,94028,12/15/21 06:59:41,Wednesday,Morning,0.18
Sensor 77575,94028,12/15/21 13:00:00,Wednesday,Midday,19.11
Sensor 77575,94028,12/15/21 19:00:03,Wednesday,Evening,2.55
Sensor 77575,94028,12/16/21 01:00:10,Thursday,Night,0.0
Sensor 77575,94028,12/16/21 07:00:11,Thursday,Morning,0.58
Sensor 77575,94028,12/16/21 13:00:14,Thursday,Midday,1.41
Sensor 77575,94028,12/16/21 19:00:18,Thursday,Evening,4.77
Sensor 77575,94028,12/17/21 01:00:22,Friday,Night,6.6
Sensor 77575,94028,12/17/21 07:00:25,Friday,Morning,2.67
Sensor 77575,94028,12/17/21 13:00:29,Friday,Midday,0.48
Sensor 77575,94028,12/17/21 19:00:33,Friday,Evening,3.78
Sensor 77575,94028,12/18/21 01:00:36,Saturday,Night,1.21
Sensor 77575,94028,12/18/21 07:00:40,Saturday,Morning,1.49
Sensor 77575,94028,12/18/21 13:00:44,Saturday,Midday,17.77
Sensor 87727,94022,12/11/21 18:59:33,Saturday,Evening,0.39
Sensor 87727,94022,12/12/21 01:00:05,Sunday,Night,0.71
Sensor 87727,94022,12/12/21 07:00:51,Sunday,Morning,0.77
Sensor 87727,94022,12/12/21 12:59:00,Sunday,Midday,0.67
Sensor 87727,94022,12/12/21 18:59:07,Sunday,Evening,0.24
Sensor 87727,94022,12/13/21 00:59:11,Monday,Night,0.0
Sensor 87727,94022,12/13/21 06:59:14,Monday,Morning,0.0
Sensor 87727,94022,12/13/21 12:59:18,Monday,Midday,0.25
Sensor 87727,94022,12/13/21 18:59:22,Monday,Evening,0.13
Sensor 87727,94022,12/14/21 00:59:26,Tuesday,Night,0.48
Sensor 87727,94022,12/14/21 06:59:29,Tuesday,Morning,0.0
Sensor 87727,94022,12/14/21 12:59:33,Tuesday,Midday,0.0
Sensor 87727,94022,12/14/21 18:59:38,Tuesday,Evening,0.02
Sensor 87727,94022,12/15/21 00:59:52,Wednesday,Night,0.66
Sensor 87727,94022,12/15/21 06:59:49,Wednesday,Morning,0.04
Sensor 87727,94022,12/15/21 13:00:17,Wednesday,Midday,0.05
Sensor 87727,94022,12/15/21 19:00:35,Wednesday,Evening,0.0
Sensor 87727,94022,12/16/21 01:00:02,Thursday,Night,0.0
Sensor 87727,94022,12/16/21 07:00:49,Thursday,Morning,0.0
Sensor 87727,94022,12/16/21 13:00:17,Thursday,Midday,1.18
Sensor 87727,94022,12/16/21 18:59:02,Thursday,Evening,0.96
Sensor 87727,94022,12/17/21 00:59:14,Friday,Night,1.12
Sensor 87727,94022,12/17/21 06:59:43,Friday,Morning,0.36
Sensor 87727,94022,12/17/21 12:59:51,Friday,Midday,1.44
Sensor 87727,94022,12/17/21 18:59:57,Friday,Evening,1.29
Sensor 87727,94022,12/18/21 01:00:08,Saturday,Night,0.93
Sensor 87727,94022,12/18/21 06:59:09,Saturday,Morning,1.73
Sensor 87727,94022,12/18/21 12:59:16,Saturday,Midday,8.46
Sensor 115625,94041,12/11/21 18:59:14,Saturday,Evening,5.54
Sensor 115625,94041,12/12/21 00:59:17,Sunday,Night,2.69
Sensor 115625,94041,12/12/21 06:59:21,Sunday,Morning,1.77
Sensor 115625,94041,12/12/21 12:59:25,Sunday,Midday,0.0
Sensor 115625,94041,12/12/21 18:59:29,Sunday,Evening,0.0
Sensor 115625,94041,12/13/21 00:59:33,Monday,Night,0.0
Sensor 115625,94041,12/13/21 06:59:36,Monday,Morning,0.0
Sensor 115625,94041,12/13/21 12:59:40,Monday,Midday,0.0
Sensor 115625,94041,12/13/21 18:59:45,Monday,Evening,0.0
Sensor 115625,94041,12/14/21 00:59:48,Tuesday,Night,0.0
Sensor 115625,94041,12/14/21 06:59:51,Tuesday,Morning,0.0
Sensor 115625,94041,12/14/21 12:59:55,Tuesday,Midday,0.0
Sensor 115625,94041,12/14/21 18:59:59,Tuesday,Evening,0.0
Sensor 115625,94041,12/15/21 01:00:03,Wednesday,Night,0.0
Sensor 115625,94041,12/15/21 07:00:09,Wednesday,Morning,0.0
Sensor 115625,94041,12/15/21 13:00:10,Wednesday,Midday,0.0
Sensor 115625,94041,12/15/21 19:00:14,Wednesday,Evening,0.0
Sensor 115625,94041,12/16/21 01:00:18,Thursday,Night,0.0
Sensor 115625,94041,12/16/21 07:00:21,Thursday,Morning,0.0
Sensor 115625,94041,12/16/21 13:00:25,Thursday,Midday,0.0
Sensor 115625,94041,12/16/21 19:00:29,Thursday,Evening,0.98
Sensor 115625,94041,12/17/21 01:00:32,Friday,Night,1.65
Sensor 115625,94041,12/17/21 07:00:36,Friday,Morning,1.42
Sensor 115625,94041,12/17/21 13:00:40,Friday,Midday,0.0
Sensor 115625,94041,12/17/21 19:00:44,Friday,Evening,15.77
Sensor 115625,94041,12/18/21 01:00:47,Saturday,Night,4.0
Sensor 115625,94041,12/18/21 07:00:51,Saturday,Morning,0.91
Sensor 115625,94041,12/18/21 13:00:55,Saturday,Midday,21.25
Sensor 83215,94024,12/11/21 18:59:29,Saturday,Evening,20.41
Sensor 83215,94024,12/12/21 00:59:33,Sunday,Night,4.95
Sensor 83215,94024,12/12/21 06:59:36,Sunday,Morning,2.66
Sensor 83215,94024,12/12/21 12:59:40,Sunday,Midday,0.52
Sensor 83215,94024,12/12/21 18:59:44,Sunday,Evening,2.05
Sensor 83215,94024,12/13/21 00:59:48,Monday,Night,1.29
Sensor 83215,94024,12/13/21 06:59:51,Monday,Morning,0.0
Sensor 83215,94024,12/13/21 12:59:54,Monday,Midday,0.0
Sensor 83215,94024,12/13/21 18:59:58,Monday,Evening,6.29
Sensor 83215,94024,12/14/21 01:00:03,Tuesday,Night,2.45
Sensor 83215,94024,12/14/21 07:00:06,Tuesday,Morning,0.2
Sensor 83215,94024,12/14/21 13:00:09,Tuesday,Midday,0.35
Sensor 83215,94024,12/14/21 19:00:13,Tuesday,Evening,3.8
Sensor 83215,94024,12/15/21 01:00:17,Wednesday,Night,0.07
Sensor 83215,94024,12/15/21 07:00:20,Wednesday,Morning,0.61
Sensor 83215,94024,12/15/21 13:00:25,Wednesday,Midday,0.09
Sensor 83215,94024,12/15/21 19:00:27,Wednesday,Evening,0.18
Sensor 83215,94024,12/16/21 01:00:31,Thursday,Night,0.0
Sensor 83215,94024,12/16/21 07:00:36,Thursday,Morning,3.48
Sensor 83215,94024,12/16/21 13:00:39,Thursday,Midday,1.11
Sensor 83215,94024,12/16/21 19:00:43,Thursday,Evening,2.22
Sensor 83215,94024,12/17/21 01:00:46,Friday,Night,5.61
Sensor 83215,94024,12/17/21 07:00:50,Friday,Morning,3.09
Sensor 83215,94024,12/17/21 13:00:54,Friday,Midday,1.05
Sensor 83215,94024,12/17/21 19:00:58,Friday,Evening,5.03
Sensor 83215,94024,12/18/21 00:59:01,Saturday,Night,0.48
Sensor 83215,94024,12/18/21 06:59:05,Saturday,Morning,3.95
Sensor 83215,94024,12/18/21 12:59:11,Saturday,Midday,20.97
Sensor 69181,94041,12/11/21 18:59:37,Saturday,Evening,7.3
Sensor 69181,94041,12/12/21 00:59:39,Sunday,Night,6.42
Sensor 69181,94041,12/12/21 06:59:42,Sunday,Morning,5.0
Sensor 69181,94041,12/12/21 12:59:44,Sunday,Midday,2.93
Sensor 69181,94041,12/12/21 18:59:48,Sunday,Evening,0.88
Sensor 69181,94041,12/13/21 00:59:50,Monday,Night,0.28
Sensor 69181,94041,12/13/21 06:59:52,Monday,Morning,0.86
Sensor 69181,94041,12/13/21 12:59:55,Monday,Midday,0.0
Sensor 69181,94041,12/13/21 18:59:58,Monday,Evening,2.3
Sensor 69181,94041,12/14/21 01:00:00,Tuesday,Night,0.0
Sensor 69181,94041,12/14/21 07:00:04,Tuesday,Morning,0.0
Sensor 69181,94041,12/14/21 13:00:06,Tuesday,Midday,0.03
Sensor 69181,94041,12/14/21 19:00:08,Tuesday,Evening,1.88
Sensor 69181,94041,12/15/21 01:00:11,Wednesday,Night,1.51
Sensor 69181,94041,12/15/21 07:00:13,Wednesday,Morning,1.54
Sensor 69181,94041,12/15/21 13:00:16,Wednesday,Midday,0.4
Sensor 69181,94041,12/15/21 19:00:19,Wednesday,Evening,0.25
Sensor 69181,94041,12/16/21 01:00:21,Thursday,Night,0.0
Sensor 69181,94041,12/16/21 07:00:24,Thursday,Morning,3.67
Sensor 69181,94041,12/16/21 13:00:26,Thursday,Midday,0.53
Sensor 69181,94041,12/16/21 19:00:29,Thursday,Evening,5.32
Sensor 69181,94041,12/17/21 01:00:32,Friday,Night,6.79
Sensor 69181,94041,12/17/21 07:00:34,Friday,Morning,5.23
Sensor 69181,94041,12/17/21 13:00:37,Friday,Midday,1.49
Sensor 69181,94041,12/17/21 19:00:40,Friday,Evening,10.16
Sensor 69181,94041,12/18/21 01:00:42,Saturday,Night,9.88
Sensor 69181,94041,12/18/21 07:00:45,Saturday,Morning,6.15
Sensor 69181,94041,12/18/21 13:00:47,Saturday,Midday,22.12
Sensor 123599,94087,12/15/21 19:00:30,Wednesday,Evening,0.0
Sensor 123599,94087,12/16/21 01:00:33,Thursday,Night,0.0
Sensor 123599,94087,12/16/21 07:00:37,Thursday,Morning,0.0
Sensor 123599,94087,12/16/21 13:00:41,Thursday,Midday,0.0
Sensor 123599,94087,12/16/21 19:00:45,Thursday,Evening,0.52
Sensor 123599,94087,12/17/21 01:00:48,Friday,Night,1.35
Sensor 123599,94087,12/17/21 07:00:52,Friday,Morning,1.09
Sensor 123599,94087,12/17/21 13:00:56,Friday,Midday,0.0
Sensor 123599,94087,12/17/21 18:59:00,Friday,Evening,8.84
Sensor 123599,94087,12/18/21 00:59:04,Saturday,Night,0.33
Sensor 123599,94087,12/18/21 06:59:08,Saturday,Morning,0.02
Sensor 123599,94087,12/18/21 12:59:16,Saturday,Midday,24.33
Sensor 67301,94040,12/11/21 18:59:00,Saturday,Evening,18.49
Sensor 67301,94040,12/12/21 00:59:04,Sunday,Night,3.51
Sensor 67301,94040,12/12/21 06:59:08,Sunday,Morning,2.16
Sensor 67301,94040,12/12/21 12:59:12,Sunday,Midday,0.85
Sensor 67301,94040,12/12/21 18:59:15,Sunday,Evening,0.09
Sensor 67301,94040,12/13/21 00:59:19,Monday,Night,0.82
Sensor 67301,94040,12/13/21 06:59:23,Monday,Morning,0.0
Sensor 67301,94040,12/13/21 12:59:27,Monday,Midday,0.0
Sensor 67301,94040,12/13/21 18:59:31,Monday,Evening,3.98
Sensor 67301,94040,12/14/21 00:59:35,Tuesday,Night,0.0
Sensor 67301,94040,12/14/21 06:59:42,Tuesday,Morning,0.0
Sensor 67301,94040,12/14/21 12:59:46,Tuesday,Midday,0.0
Sensor 67301,94040,12/14/21 18:59:49,Tuesday,Evening,0.29
Sensor 67301,94040,12/15/21 00:59:53,Wednesday,Night,0.62
Sensor 67301,94040,12/15/21 06:59:57,Wednesday,Morning,0.54
Sensor 67301,94040,12/15/21 13:00:01,Wednesday,Midday,0.39
Sensor 67301,94040,12/15/21 19:00:05,Wednesday,Evening,0.0
Sensor 67301,94040,12/16/21 01:00:08,Thursday,Night,0.0
Sensor 67301,94040,12/16/21 07:00:12,Thursday,Morning,2.76
Sensor 67301,94040,12/16/21 13:00:16,Thursday,Midday,0.47
Sensor 67301,94040,12/16/21 19:00:20,Thursday,Evening,3.38
Sensor 67301,94040,12/17/21 01:00:24,Friday,Night,5.44
Sensor 67301,94040,12/17/21 07:00:27,Friday,Morning,3.49
Sensor 67301,94040,12/17/21 13:00:31,Friday,Midday,0.7
Sensor 67301,94040,12/17/21 19:00:35,Friday,Evening,7.28
Sensor 67301,94040,12/18/21 01:00:39,Saturday,Night,2.58
Sensor 67301,94040,12/18/21 07:00:42,Saturday,Morning,2.58
Sensor 67301,94040,12/18/21 13:00:47,Saturday,Midday,19.24
Sensor 36997,94040,12/11/21 19:00:18,Saturday,Evening,13.63
Sensor 36997,94040,12/12/21 01:00:21,Sunday,Night,2.81
Sensor 36997,94040,12/12/21 07:00:25,Sunday,Morning,1.97
Sensor 36997,94040,12/12/21 13:00:28,Sunday,Midday,0.84
Sensor 36997,94040,12/12/21 19:00:31,Sunday,Evening,0.25
Sensor 36997,94040,12/13/21 01:00:35,Monday,Night,0.71
Sensor 36997,94040,12/13/21 07:00:38,Monday,Morning,0.09
Sensor 36997,94040,12/13/21 13:00:42,Monday,Midday,0.0
Sensor 36997,94040,12/13/21 19:00:46,Monday,Evening,1.77
Sensor 36997,94040,12/14/21 01:00:49,Tuesday,Night,1.03
Sensor 36997,94040,12/14/21 07:00:53,Tuesday,Morning,0.0
Sensor 36997,94040,12/14/21 13:00:56,Tuesday,Midday,0.0
Sensor 36997,94040,12/14/21 18:59:00,Tuesday,Evening,2.14
Sensor 36997,94040,12/15/21 00:59:04,Wednesday,Night,0.89
Sensor 36997,94040,12/15/21 06:59:07,Wednesday,Morning,0.75
Sensor 36997,94040,12/15/21 12:59:11,Wednesday,Midday,0.2
